2025-08-16 16:51:50,443 | INFO | plot_audio | Saved plot_audio -> figures/audio_0ms_1000ms_1.png
2025-09-07 19:29:40,923 | INFO | load_subject | Loaded subject S4: EEG (66, 192000), two_streams=True
2025-09-07 19:29:41,039 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-07 19:29:41,056 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.600, B%=0.400
2025-09-07 19:30:28,896 | INFO | load_mat_for_subject | Loaded MAT for S5 from /home/naren-root/Dataset/DATA_preproc/S5_data_preproc.mat
2025-09-07 19:30:29,100 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-07 19:30:29,277 | INFO | load_subject | Loaded subject S5: EEG (66, 192000), two_streams=True
2025-09-07 19:30:29,392 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-07 19:30:29,408 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.433, B%=0.567
2025-09-07 19:31:17,021 | INFO | load_mat_for_subject | Loaded MAT for S6 from /home/naren-root/Dataset/DATA_preproc/S6_data_preproc.mat
2025-09-07 19:31:17,230 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-07 19:31:17,365 | INFO | load_subject | Loaded subject S6: EEG (66, 192000), two_streams=True
2025-09-07 19:31:17,482 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-07 19:31:17,499 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.533, B%=0.467
2025-09-07 19:32:05,158 | INFO | load_mat_for_subject | Loaded MAT for S7 from /home/naren-root/Dataset/DATA_preproc/S7_data_preproc.mat
2025-09-07 19:32:05,366 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-07 19:32:05,474 | INFO | load_subject | Loaded subject S7: EEG (66, 192000), two_streams=True
2025-09-07 19:32:05,579 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-07 19:32:05,593 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.633, B%=0.367
2025-09-07 19:32:53,214 | INFO | load_mat_for_subject | Loaded MAT for S8 from /home/naren-root/Dataset/DATA_preproc/S8_data_preproc.mat
2025-09-07 19:32:53,413 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-07 19:32:53,535 | INFO | load_subject | Loaded subject S8: EEG (66, 192000), two_streams=True
2025-09-07 19:32:53,630 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-07 19:32:53,645 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.333, B%=0.667
2025-09-07 19:33:41,104 | INFO | load_mat_for_subject | Loaded MAT for S9 from /home/naren-root/Dataset/DATA_preproc/S9_data_preproc.mat
2025-09-07 19:33:41,318 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-07 19:33:41,453 | INFO | load_subject | Loaded subject S9: EEG (66, 192000), two_streams=True
2025-09-07 19:33:41,551 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-07 19:33:41,565 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.400, B%=0.600
2025-09-07 19:34:29,041 | INFO | load_mat_for_subject | Loaded MAT for S10 from /home/naren-root/Dataset/DATA_preproc/S10_data_preproc.mat
2025-09-07 19:34:29,250 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-07 19:34:29,359 | INFO | load_subject | Loaded subject S10: EEG (66, 192000), two_streams=True
2025-09-07 19:34:29,456 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-07 19:34:29,470 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.467, B%=0.533
2025-09-07 19:35:16,825 | INFO | load_mat_for_subject | Loaded MAT for S11 from /home/naren-root/Dataset/DATA_preproc/S11_data_preproc.mat
2025-09-07 19:35:17,033 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-07 19:35:17,141 | INFO | load_subject | Loaded subject S11: EEG (66, 192000), two_streams=True
2025-09-07 19:35:17,242 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-07 19:35:17,256 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.467, B%=0.533
2025-09-07 19:36:04,583 | INFO | load_mat_for_subject | Loaded MAT for S12 from /home/naren-root/Dataset/DATA_preproc/S12_data_preproc.mat
2025-09-07 19:36:04,792 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-07 19:36:04,900 | INFO | load_subject | Loaded subject S12: EEG (66, 192000), two_streams=True
2025-09-07 19:36:04,993 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-07 19:36:05,007 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.500, B%=0.500
2025-09-07 19:36:52,226 | INFO | load_mat_for_subject | Loaded MAT for S13 from /home/naren-root/Dataset/DATA_preproc/S13_data_preproc.mat
2025-09-07 19:36:52,434 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-07 19:36:52,543 | INFO | load_subject | Loaded subject S13: EEG (66, 192000), two_streams=True
2025-09-07 19:36:52,637 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-07 19:36:52,652 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.400, B%=0.600
2025-09-07 19:37:39,893 | INFO | load_mat_for_subject | Loaded MAT for S14 from /home/naren-root/Dataset/DATA_preproc/S14_data_preproc.mat
2025-09-07 19:37:40,098 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-07 19:37:40,207 | INFO | load_subject | Loaded subject S14: EEG (66, 192000), two_streams=True
2025-09-07 19:37:40,304 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-07 19:37:40,318 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.500, B%=0.500
2025-09-07 19:38:27,510 | INFO | load_mat_for_subject | Loaded MAT for S15 from /home/naren-root/Dataset/DATA_preproc/S15_data_preproc.mat
2025-09-07 19:38:27,711 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-07 19:38:27,820 | INFO | load_subject | Loaded subject S15: EEG (66, 192000), two_streams=True
2025-09-07 19:38:27,916 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-07 19:38:27,930 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.567, B%=0.433
2025-09-07 19:39:15,158 | INFO | load_mat_for_subject | Loaded MAT for S16 from /home/naren-root/Dataset/DATA_preproc/S16_data_preproc.mat
2025-09-07 19:39:15,366 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-07 19:39:15,475 | INFO | load_subject | Loaded subject S16: EEG (66, 192000), two_streams=True
2025-09-07 19:39:15,570 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-07 19:39:15,584 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.500, B%=0.500
2025-09-07 19:40:02,755 | INFO | load_mat_for_subject | Loaded MAT for S17 from /home/naren-root/Dataset/DATA_preproc/S17_data_preproc.mat
2025-09-07 19:40:02,955 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-07 19:40:03,064 | INFO | load_subject | Loaded subject S17: EEG (66, 192000), two_streams=True
2025-09-07 19:40:03,157 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-07 19:40:03,172 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.600, B%=0.400
2025-09-07 19:40:50,188 | INFO | load_mat_for_subject | Loaded MAT for S18 from /home/naren-root/Dataset/DATA_preproc/S18_data_preproc.mat
2025-09-07 19:40:50,395 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-07 19:40:50,504 | INFO | load_subject | Loaded subject S18: EEG (66, 192000), two_streams=True
2025-09-07 19:40:50,598 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-07 19:40:50,613 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.367, B%=0.633
2025-09-07 19:41:37,765 | INFO | load_mat_for_subject | Loaded MAT for S1 from /home/naren-root/Dataset/DATA_preproc/S1_data_preproc.mat
2025-09-07 19:41:37,976 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-07 19:41:38,085 | INFO | load_subject | Loaded subject S1: EEG (66, 192000), two_streams=True
2025-09-07 19:41:38,187 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-07 19:41:38,201 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.567, B%=0.433
2025-09-07 19:42:25,417 | INFO | load_mat_for_subject | Loaded MAT for S2 from /home/naren-root/Dataset/DATA_preproc/S2_data_preproc.mat
2025-09-07 19:42:25,618 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-07 19:42:25,726 | INFO | load_subject | Loaded subject S2: EEG (66, 192000), two_streams=True
2025-09-07 19:42:25,821 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-07 19:42:25,835 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.500, B%=0.500
2025-09-07 19:43:12,848 | INFO | load_mat_for_subject | Loaded MAT for S3 from /home/naren-root/Dataset/DATA_preproc/S3_data_preproc.mat
2025-09-07 19:43:13,049 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-07 19:43:13,167 | INFO | load_subject | Loaded subject S3: EEG (66, 192000), two_streams=True
2025-09-07 19:43:13,262 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-07 19:43:13,276 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.533, B%=0.467
2025-09-07 19:44:00,340 | INFO | load_mat_for_subject | Loaded MAT for S4 from /home/naren-root/Dataset/DATA_preproc/S4_data_preproc.mat
2025-09-07 19:44:00,539 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-07 19:44:00,648 | INFO | load_subject | Loaded subject S4: EEG (66, 192000), two_streams=True
2025-09-07 19:44:00,746 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-07 19:44:00,760 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.600, B%=0.400
2025-09-07 19:44:47,804 | INFO | load_mat_for_subject | Loaded MAT for S5 from /home/naren-root/Dataset/DATA_preproc/S5_data_preproc.mat
2025-09-07 19:44:48,013 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-07 19:44:48,122 | INFO | load_subject | Loaded subject S5: EEG (66, 192000), two_streams=True
2025-09-07 19:44:48,216 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-07 19:44:48,230 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.433, B%=0.567
2025-09-07 19:45:35,390 | INFO | load_mat_for_subject | Loaded MAT for S6 from /home/naren-root/Dataset/DATA_preproc/S6_data_preproc.mat
2025-09-07 19:45:35,589 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-07 19:45:35,707 | INFO | load_subject | Loaded subject S6: EEG (66, 192000), two_streams=True
2025-09-07 19:45:35,805 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-07 19:45:35,818 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.533, B%=0.467
2025-09-07 19:46:22,742 | INFO | load_mat_for_subject | Loaded MAT for S7 from /home/naren-root/Dataset/DATA_preproc/S7_data_preproc.mat
2025-09-07 19:46:22,949 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-07 19:46:23,057 | INFO | load_subject | Loaded subject S7: EEG (66, 192000), two_streams=True
2025-09-07 19:46:23,152 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-07 19:46:23,167 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.633, B%=0.367
2025-09-07 19:47:10,144 | INFO | load_mat_for_subject | Loaded MAT for S8 from /home/naren-root/Dataset/DATA_preproc/S8_data_preproc.mat
2025-09-07 19:47:10,344 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-07 19:47:10,452 | INFO | load_subject | Loaded subject S8: EEG (66, 192000), two_streams=True
2025-09-07 19:47:10,548 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-07 19:47:10,562 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.333, B%=0.667
2025-09-07 19:47:57,449 | INFO | load_mat_for_subject | Loaded MAT for S9 from /home/naren-root/Dataset/DATA_preproc/S9_data_preproc.mat
2025-09-07 19:47:57,656 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-07 19:47:57,765 | INFO | load_subject | Loaded subject S9: EEG (66, 192000), two_streams=True
2025-09-07 19:47:57,861 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-07 19:47:57,876 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.400, B%=0.600
2025-09-07 19:48:44,906 | INFO | load_mat_for_subject | Loaded MAT for S10 from /home/naren-root/Dataset/DATA_preproc/S10_data_preproc.mat
2025-09-07 19:48:45,115 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-07 19:48:45,223 | INFO | load_subject | Loaded subject S10: EEG (66, 192000), two_streams=True
2025-09-07 19:48:45,318 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-07 19:48:45,332 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.467, B%=0.533
2025-09-07 19:49:32,370 | INFO | load_mat_for_subject | Loaded MAT for S11 from /home/naren-root/Dataset/DATA_preproc/S11_data_preproc.mat
2025-09-07 19:49:32,579 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-07 19:49:32,688 | INFO | load_subject | Loaded subject S11: EEG (66, 192000), two_streams=True
2025-09-07 19:49:32,786 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-07 19:49:32,800 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.467, B%=0.533
2025-09-07 19:50:19,848 | INFO | load_mat_for_subject | Loaded MAT for S12 from /home/naren-root/Dataset/DATA_preproc/S12_data_preproc.mat
2025-09-07 19:50:20,048 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-07 19:50:20,157 | INFO | load_subject | Loaded subject S12: EEG (66, 192000), two_streams=True
2025-09-07 19:50:20,254 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-07 19:50:20,268 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.500, B%=0.500
2025-09-07 19:51:07,088 | INFO | load_mat_for_subject | Loaded MAT for S13 from /home/naren-root/Dataset/DATA_preproc/S13_data_preproc.mat
2025-09-07 19:51:07,294 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-07 19:51:07,401 | INFO | load_subject | Loaded subject S13: EEG (66, 192000), two_streams=True
2025-09-07 19:51:07,502 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-07 19:51:07,518 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.400, B%=0.600
2025-09-07 19:51:54,473 | INFO | load_mat_for_subject | Loaded MAT for S14 from /home/naren-root/Dataset/DATA_preproc/S14_data_preproc.mat
2025-09-07 19:51:54,679 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-07 19:51:54,787 | INFO | load_subject | Loaded subject S14: EEG (66, 192000), two_streams=True
2025-09-07 19:51:54,882 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-07 19:51:54,896 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.500, B%=0.500
2025-09-07 19:52:41,889 | INFO | load_mat_for_subject | Loaded MAT for S15 from /home/naren-root/Dataset/DATA_preproc/S15_data_preproc.mat
2025-09-07 19:52:42,096 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-07 19:52:42,205 | INFO | load_subject | Loaded subject S15: EEG (66, 192000), two_streams=True
2025-09-07 19:52:42,304 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-07 19:52:42,318 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.567, B%=0.433
2025-09-07 19:53:29,108 | INFO | load_mat_for_subject | Loaded MAT for S16 from /home/naren-root/Dataset/DATA_preproc/S16_data_preproc.mat
2025-09-07 19:53:29,315 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-07 19:53:29,423 | INFO | load_subject | Loaded subject S16: EEG (66, 192000), two_streams=True
2025-09-07 19:53:29,519 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-07 19:53:29,533 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.500, B%=0.500
2025-09-07 19:54:16,282 | INFO | load_mat_for_subject | Loaded MAT for S17 from /home/naren-root/Dataset/DATA_preproc/S17_data_preproc.mat
2025-09-07 19:54:16,482 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-07 19:54:16,610 | INFO | load_subject | Loaded subject S17: EEG (66, 192000), two_streams=True
2025-09-07 19:54:16,704 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-07 19:54:16,719 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.600, B%=0.400
2025-09-07 19:55:03,714 | INFO | load_mat_for_subject | Loaded MAT for S18 from /home/naren-root/Dataset/DATA_preproc/S18_data_preproc.mat
2025-09-07 19:55:03,914 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-07 19:55:04,023 | INFO | load_subject | Loaded subject S18: EEG (66, 192000), two_streams=True
2025-09-07 19:55:04,116 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-07 19:55:04,131 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.367, B%=0.633
2025-09-07 19:55:51,056 | INFO | load_mat_for_subject | Loaded MAT for S1 from /home/naren-root/Dataset/DATA_preproc/S1_data_preproc.mat
2025-09-07 19:55:51,251 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-07 19:55:51,371 | INFO | load_subject | Loaded subject S1: EEG (66, 192000), two_streams=True
2025-09-07 19:55:51,465 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-07 19:55:51,480 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.567, B%=0.433
2025-09-07 19:56:38,438 | INFO | load_mat_for_subject | Loaded MAT for S2 from /home/naren-root/Dataset/DATA_preproc/S2_data_preproc.mat
2025-09-07 19:56:38,645 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-07 19:56:38,753 | INFO | load_subject | Loaded subject S2: EEG (66, 192000), two_streams=True
2025-09-07 19:56:38,849 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-07 19:56:38,863 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.500, B%=0.500
2025-09-09 00:45:04,255 | INFO | load_mat_for_subject | Loaded MAT for S1 from /home/naren-root/Dataset/DATA_preproc/S1_data_preproc.mat
2025-09-09 00:45:04,446 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-09 00:45:04,554 | INFO | load_subject | Loaded subject S1: EEG (66, 192000), two_streams=True
2025-09-09 00:45:04,649 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-09 00:45:04,676 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.567, B%=0.433
2025-09-09 00:50:48,686 | INFO | load_mat_for_subject | Loaded MAT for S1 from /home/naren-root/Dataset/DATA_preproc/S1_data_preproc.mat
2025-09-09 00:50:48,878 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-09 00:50:48,987 | INFO | load_subject | Loaded subject S1: EEG (66, 192000), two_streams=True
2025-09-09 00:50:49,080 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-09 00:50:49,094 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.567, B%=0.433
2025-09-09 00:57:20,123 | INFO | load_mat_for_subject | Loaded MAT for S1 from /home/naren-root/Dataset/DATA_preproc/S1_data_preproc.mat
2025-09-09 00:57:20,309 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-09 00:57:20,418 | INFO | load_subject | Loaded subject S1: EEG (66, 192000), two_streams=True
2025-09-09 00:57:20,511 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-09 00:57:20,526 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.567, B%=0.433
2025-09-09 06:47:43,076 | INFO | load_mat_for_subject | Loaded MAT for S2 from /home/naren-root/Dataset/DATA_preproc/S2_data_preproc.mat
2025-09-09 06:47:43,270 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-09 06:47:43,522 | INFO | load_subject | Loaded subject S2: EEG (66, 192000), two_streams=True
2025-09-09 06:47:43,624 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-09 06:47:43,638 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.500, B%=0.500
2025-09-09 08:40:46,084 | INFO | load_mat_for_subject | Loaded MAT for S1 from /home/naren-root/Dataset/DATA_preproc/S1_data_preproc.mat
2025-09-09 08:40:46,278 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-09 08:40:46,388 | INFO | load_subject | Loaded subject S1: EEG (66, 192000), two_streams=True
2025-09-09 08:40:46,482 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-09 08:40:46,496 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.567, B%=0.433
2025-09-09 08:48:05,216 | INFO | load_mat_for_subject | Loaded MAT for S1 from /home/naren-root/Dataset/DATA_preproc/S1_data_preproc.mat
2025-09-09 08:48:05,414 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-09 08:48:05,525 | INFO | load_subject | Loaded subject S1: EEG (66, 192000), two_streams=True
2025-09-09 08:48:05,624 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-09 08:48:05,639 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.567, B%=0.433
2025-09-09 08:48:32,647 | INFO | load_mat_for_subject | Loaded MAT for S1 from /home/naren-root/Dataset/DATA_preproc/S1_data_preproc.mat
2025-09-09 08:48:32,836 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-09 08:48:32,949 | INFO | load_subject | Loaded subject S1: EEG (66, 192000), two_streams=True
2025-09-09 08:48:33,053 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-09 08:48:33,068 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.567, B%=0.433
2025-09-09 09:43:14,781 | INFO | load_mat_for_subject | Loaded MAT for S1 from /home/naren-root/Dataset/DATA_preproc/S1_data_preproc.mat
2025-09-09 09:43:14,976 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-09 09:43:15,090 | INFO | load_subject | Loaded subject S1: EEG (66, 192000), two_streams=True
2025-09-09 09:43:15,198 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-09 09:43:15,212 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.567, B%=0.433
2025-09-09 10:51:48,313 | INFO | load_mat_for_subject | Loaded MAT for S1 from /home/naren-root/Dataset/DATA_preproc/S1_data_preproc.mat
2025-09-09 10:51:48,505 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-09 10:51:48,612 | INFO | load_subject | Loaded subject S1: EEG (66, 192000), two_streams=True
2025-09-09 10:51:48,699 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-09 10:51:48,713 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.567, B%=0.433
2025-09-12 01:38:18,876 | INFO | load_mat_for_subject | Loaded MAT for S6 from /home/naren-root/Dataset/DATA_preproc/S6_data_preproc.mat
2025-09-12 01:38:19,077 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-12 01:38:19,569 | INFO | load_subject | Loaded subject S6: EEG (66, 192000), two_streams=True
2025-09-12 01:38:19,682 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-12 01:38:19,703 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.533, B%=0.467
2025-09-12 01:41:34,337 | INFO | load_mat_for_subject | Loaded MAT for S6 from /home/naren-root/Dataset/DATA_preproc/S6_data_preproc.mat
2025-09-12 01:41:34,545 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-12 01:41:35,024 | INFO | load_subject | Loaded subject S6: EEG (66, 192000), two_streams=True
2025-09-12 01:41:35,122 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-12 01:41:35,136 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.533, B%=0.467
2025-09-12 01:41:52,186 | INFO | load_mat_for_subject | Loaded MAT for S6 from /home/naren-root/Dataset/DATA_preproc/S6_data_preproc.mat
2025-09-12 01:41:52,379 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-12 01:41:52,659 | INFO | load_subject | Loaded subject S6: EEG (66, 192000), two_streams=True
2025-09-12 01:41:52,754 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-12 01:41:52,768 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.533, B%=0.467
2025-09-12 01:42:38,626 | INFO | load_mat_for_subject | Loaded MAT for S6 from /home/naren-root/Dataset/DATA_preproc/S6_data_preproc.mat
2025-09-12 01:42:38,819 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-12 01:42:39,018 | INFO | load_subject | Loaded subject S6: EEG (66, 192000), two_streams=True
2025-09-12 01:42:39,117 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-12 01:42:39,131 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.533, B%=0.467
2025-09-12 01:56:23,980 | INFO | load_mat_for_subject | Loaded MAT for S6 from /home/naren-root/Dataset/DATA_preproc/S6_data_preproc.mat
2025-09-12 01:56:24,183 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-12 01:56:24,488 | INFO | load_subject | Loaded subject S6: EEG (66, 192000), two_streams=True
2025-09-12 01:56:24,586 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-12 01:56:24,600 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.533, B%=0.467
2025-09-12 01:56:43,993 | INFO | load_mat_for_subject | Loaded MAT for S6 from /home/naren-root/Dataset/DATA_preproc/S6_data_preproc.mat
2025-09-12 01:56:44,188 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-12 01:56:44,473 | INFO | load_subject | Loaded subject S6: EEG (66, 192000), two_streams=True
2025-09-12 01:56:44,583 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-12 01:56:44,598 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.533, B%=0.467
2025-09-12 01:59:22,648 | INFO | load_mat_for_subject | Loaded MAT for S6 from /home/naren-root/Dataset/DATA_preproc/S6_data_preproc.mat
2025-09-12 01:59:22,843 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-12 01:59:23,155 | INFO | load_subject | Loaded subject S6: EEG (66, 192000), two_streams=True
2025-09-12 01:59:23,251 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-12 01:59:23,265 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.533, B%=0.467
2025-09-14 23:39:18,719 | INFO | load_mat_for_subject | Loaded MAT for S1 from /home/naren-root/Dataset/DATA_preproc/S1_data_preproc.mat
2025-09-14 23:39:18,921 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-14 23:39:19,034 | INFO | load_subject | Loaded subject S1: EEG (66, 192000), two_streams=True
2025-09-14 23:39:19,136 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-14 23:39:19,159 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.567, B%=0.433
2025-09-15 00:04:54,763 | INFO | load_mat_for_subject | Loaded MAT for S1 from /home/naren-root/Dataset/DATA_preproc/S1_data_preproc.mat
2025-09-15 00:04:54,950 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-15 00:04:55,064 | INFO | load_subject | Loaded subject S1: EEG (66, 192000), two_streams=True
